Total Solutions Generated,2457
Total Iterations,464

# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
31,1_13_5_3_3_2,333595.6425,184557.91220470128,44479419.0,7931.669142535859,1074061.0
32,20_14_7_4_3_2,604053.9583333334,157027.31274115594,43491885.0,1900.7940191574162,597957.0
33,20_14_8_4_3_2,622464.265,157104.5791465969,43938654.0,1183.2643542957085,675466.0
34,20_14_6_5_3_2,630860.5694444445,158192.39902064466,45421961.0,2471.9639631721075,444388.0
35,20_14_6_6_3_2,644205.2108333334,156132.07726189995,45473309.0,3226.340033130953,622444.0
36,1_14_6_4_3_2,365129.15,160211.6110836072,43815498.0,2371.163567804324,468434.0
37,20_14_6_4_1_2,608962.3150000001,159332.2160784146,46643922.0,3584.9515664240753,940148.0
38,20_14_6_4_3_1,610226.0933333334,160083.32508682093,45766957.0,4221.446168049966,1041907.0
39,20_1_6_4_3_2,456589.12,163851.59132653952,45658912.0,2020.8719799914397,257860.0
40,20_14_4_4_3_2,582584.9488888889,238085.9230986692,44623528.0,14172.25827755165,1004278.0
41,19_14_7_4_3_2,620864.0277777779,156999.8369651863,45614500.0,1669.0544232393731,393959.0
42,20_14_7_4_2_2,608315.9852777778,156125.02332843145,44692603.0,3241.4647280077916,541318.0
43,20_14_7_4_3_1,631679.5119444445,157344.30594158507,46409107.0,940.8745517926291,558125.0
44,20_13_7_4_3_2,613036.2233333334,156793.85683775775,45039396.0,1677.7929171264987,917117.0
45,19_14_6_5_3_2,635438.4108333334,158755.26127937873,46685271.0,1491.0359260463738,954975.0
46,20_14_6_5_2_2,611929.0683333334,157828.2288072653,44958054.0,2308.9493673836405,405220.0
47,20_14_6_5_3_1,632166.6263888889,157385.0169339738,46444895.0,2179.7010243698896,912557.0
48,20_13_6_5_3_2,638957.8358333334,156168.6490616385,46943841.0,2309.0084697770944,977626.0
49,20_14_5_5_3_2,609703.3386111112,168098.65078378917,44794531.0,5629.471990029677,835456.0
50,19_14_6_4_3_2,624326.8133333334,158213.99688127104,46824511.0,4097.464712985355,1463969.0
51,20_13_6_4_3_2,618665.1866666668,159627.59481224758,46399889.0,2834.8049345932086,781600.0
52,1_14_7_3_3_2,396223.85833333334,167123.12667546875,47546863.0,2807.1758591823454,846552.0
53,1_14_8_3_3_2,393117.2861111111,165414.59800019217,45652330.0,2639.256017575244,943420.0
54,1_14_6_3_1_2,352500.8325,172515.7700378987,47000111.0,3324.642963694263,637272.0
55,1_1_6_3_3_2,206377.2488888889,176533.01748273388,46434881.0,3935.1703175975417,1193084.0
56,1_14_6_3_3_1,348349.7888888889,173828.77422192527,44787830.0,2140.9360458680603,667802.0
57,1_14_6_2_3_2,361299.4466666667,286953.3851277908,46452786.0,23400.58403682249,674224.0
58,1_14_7_3_2_2,370087.68083333335,167986.19873874728,45941919.0,2475.8577579038974,458410.0
59,1_13_7_3_3_2,384244.9088888889,165628.18942474126,47699368.0,3349.6731513506675,822933.0
60,1_14_7_3_3_1,372136.9738888889,168318.43701943223,46196314.0,2149.6335648911772,884249.0
61,1_13_6_3_3_2,359483.3122222223,170625.54599170256,46219283.0,3602.044469236367,786494.0
62,1_1_5_4_3_2,201475.54666666666,172200.75141404296,45331998.0,5191.58605759652,515198.0
63,1_1_5_3_1_2,162268.68305555556,187494.42895946806,44935943.0,3811.1434269097517,737862.0
64,1_1_5_3_3_1,176649.40611111114,195900.15161748568,45424133.0,11125.085041593382,825125.0
65,1_1_5_2_3_2,180038.86833333335,315251.3978524051,46295709.0,29934.894287856296,690074.0
66,1_1_4_3_3_2,176601.2577777778,250880.54983555016,45411752.0,19342.090294833673,607869.0
67,1_1_5_3_2_2,175135.345,186591.8226566658,45034803.0,5062.365152710117,375684.0
68,20_14_9_4_3_2,636995.6666666667,156041.44800968058,44099700.0,1472.228133177763,710456.0
69,20_14_10_4_3_2,680310.3702777778,155583.70204451194,46209761.0,2181.187320374622,627297.0
70,20_14_7_5_3_2,666108.9458333334,155885.22024912422,47019455.0,1458.9363240510575,776185.0
71,20_14_7_6_3_2,683500.8844444444,154358.9768822562,47319292.0,1684.5816909433925,903259.0
72,1_14_7_4_3_2,393779.53222222225,157851.92485232226,45729236.0,1555.9116468221182,612444.0
73,20_14_7_4_1_2,594485.3466666667,155146.67934593518,44586401.0,2930.136614438379,664837.0
74,20_1_7_4_3_2,479391.6305555556,162773.2327871154,46643510.0,2008.8860251583974,580518.0
75,20_14_7_2_3_2,615171.9733333334,278344.4456042787,46137898.0,19675.724627276242,577575.0
76,18_14_9_4_3_2,645233.1111111111,154434.18471393108,46456784.0,1983.051718833769,543058.0
77,20_14_9_4_1_2,653040.2916666667,155943.27286388556,47018901.0,1647.9314306058805,1044161.0
78,20_12_9_4_3_2,634676.3888888889,155403.92250610574,45696700.0,1747.5247357327025,881453.0
79,20_14_8_4_3_1,609970.8472222222,156995.71503627172,43917901.0,1495.7828225113626,490688.0
80,19_14_7_5_3_2,619293.125,154921.97686382357,44589105.0,1504.7375827380747,876068.0
81,20_14_7_5_2_2,661210.6944444445,155547.32912898064,47607170.0,2166.5456189083925,502359.0
82,20_13_7_5_3_2,622646.9027777779,153434.24872781738,44830577.0,858.1646980656078,676003.0
83,20_14_7_5_3_1,649734.5,155132.9457443765,46780884.0,1770.592296937306,597339.0
84,1_14_8_4_3_2,407520.6844444444,155485.14344314847,45846077.0,2506.909754438064,772949.0
85,1_14_6_4_1_2,359163.8244444445,160895.13648067237,46178206.0,2044.0514539651922,599254.0
86,1_14_6_4_3_1,368684.18555555557,158571.50834512344,45767692.0,702.4934067950235,397424.0
87,1_1_6_4_3_2,209118.785,163499.65551312367,44283978.0,1988.9480434937577,701032.0
88,1_14_4_4_3_2,353587.0955555556,229347.45330918184,45461198.0,14075.330990943767,544975.0
89,1_14_7_4_2_2,380030.61666666664,157252.33020049112,45603674.0,1948.0297223826929,545651.0
90,1_14_7_4_3_1,369682.275,157466.18204263132,44361873.0,1756.6158093040576,680101.0
91,1_13_7_4_3_2,377877.4666666667,158177.9655073347,45345296.0,2654.9665790909203,734295.0
92,1_13_6_4_3_2,357227.9691666667,157725.8471878497,44345541.0,1165.0046143145591,1091649.0
93,1_14_6_5_3_2,380736.2133333333,157221.98127812863,44214528.0,1836.7897707821394,628598.0
94,1_1_5_4_1_2,176275.1511111111,173114.9144522859,45327896.0,5679.155303891952,771253.0
95,1_1_5_4_3_1,189175.65416666667,174993.95595176253,45402157.0,3252.589393803093,469432.0
96,1_1_4_4_3_2,186719.42083333334,223991.6105623703,44812661.0,7344.343827235862,658113.0
97,1_1_5_4_2_2,190390.7125,179166.92844301622,45693771.0,3674.264532063651,369991.0
98,1_1_5_5_3_2,206427.12305555557,175386.88124083614,43713979.0,2930.032423878991,1095867.0
99,1_1_6_3_1_2,167318.40222222224,177176.25304890933,43024732.0,1927.210972731904,1015599.0
100,1_1_5_3_1_1,155921.99000000002,190963.8233224969,46776597.0,3949.056052830041,415939.0
101,1_1_5_2_1_2,148874.31,311807.37592526624,44662293.0,34335.31409493479,959080.0
102,1_1_4_3_1_2,146671.22333333336,253737.7629094014,44001367.0,14781.896339247382,693523.0
103,20_14_10_4_1_2,675571.7833333333,155916.37975850835,47687420.0,1117.4653761698282,659503.0
104,20_14_7_5_1_2,630778.946388889,153534.944039076,46342943.0,1519.0764367659867,460869.0
105,20_14_7_6_1_2,639422.8194444445,155084.8136363683,46038443.0,1926.9248381873767,309949.0
106,1_14_7_4_1_2,372839.5311111111,156047.41774006892,46283528.0,2203.0114517618786,988971.0
107,20_14_7_4_1_1,568229.5430555556,157627.9582956036,43523965.0,2379.9035227133427,688821.0
108,20_1_7_4_1_2,440880.1541666667,161087.8666873897,45347673.0,2448.48073599051,932290.0
109,20_14_7_3_1_2,582588.7872222223,170611.46974425745,44623822.0,5349.169593803264,430751.0
110,20_14_7_2_1_2,594235.4877777778,319200.8228154818,46505386.0,39053.00976995786,670135.0
111,20_14_5_4_1_2,564356.6605555556,172956.58814893087,44167043.0,4893.093217963702,892398.0
112,20_14_4_4_1_2,589647.0,222126.5933694512,47171760.0,12271.06072404288,749200.0
113,18_14_9_4_1_2,628856.2666666667,156031.94692600792,47164220.0,1618.7603208648216,1049717.0
114,20_14_8_4_1_1,590713.1733333333,155928.11690838545,44303488.0,2294.830893775943,1013317.0
115,20_12_9_4_1_2,587694.92,157144.69218935777,44077119.0,1940.6740145429212,941759.0
116,20_14_8_3_1_2,610753.9600000001,166070.17235568666,45806547.0,3041.133814706962,578977.0
117,19_14_7_5_1_2,610803.0666666667,156432.07837206745,45810230.0,990.4555682185455,432971.0
118,20_14_7_5_1_1,604676.0266666667,154955.4044730177,45350702.0,1791.4647558135912,717060.0
119,20_13_7_5_1_2,588033.2933333333,155223.2060559565,44102497.0,2086.1061443022045,593639.0
120,20_14_6_5_1_2,612160.7733333333,158237.9924971531,45912058.0,1430.996663104539,875749.0
121,19_14_7_4_1_2,599365.15,157183.17394044113,45908820.0,2059.934078883962,820627.0
122,20_13_7_4_1_2,573597.6741666667,157560.407683064,43935141.0,1887.6444629901089,712671.0
123,20_14_8_4_1_2,601783.6591666667,156051.54177260955,44212677.0,1171.0036166348436,831129.0
124,19_14_9_5_3_2,659050.0655555556,153428.30559281,45626543.0,1509.0263811122568,456435.0
125,19_14_10_5_3_2,671180.0308333334,153363.36538231038,45589587.0,2274.8304130462056,716934.0
126,1_14_7_5_3_2,411649.2,155489.05543917036,46310535.0,2422.4815765903913,963349.0
127,19_1_7_5_3_2,482316.0591666667,160743.99778698842,46928049.0,1305.5509487497038,433959.0
128,19_14_7_5_3_1,617369.1708333334,155525.6260780654,45357735.0,1899.732956420572,395782.0
129,19_14_7_2_3_2,579701.8252777779,291725.26544718666,44402693.0,25282.25699837733,1043350.0
130,19_14_5_5_3_2,595486.0666666667,171271.0924888824,44661455.0,4180.733597165759,213883.0
131,19_14_4_5_3_2,581434.7936111111,227410.36805767487,44535431.0,21845.835504997114,691927.0
132,17_14_9_5_3_2,624919.4583333334,153745.36476549323,44994201.0,1660.5862625034642,611873.0
133,19_14_9_5_1_2,605195.4305555556,153190.89915901408,43574071.0,1092.2082947556337,1296613.0
134,19_12_9_5_3_2,646318.6527777779,153487.03206043816,46534943.0,2189.1382880179153,516873.0
135,19_14_8_5_3_1,644109.2222222222,153497.21276554506,46375864.0,1624.5651896475174,667262.0
136,19_14_9_3_3_2,651683.0277777779,168845.54524368732,46921178.0,1705.5865768888907,544680.0
137,18_14_7_5_3_2,637508.7425,155268.3308483847,46837377.0,2418.910799069563,758028.0
138,19_13_7_5_3_2,591868.6997222223,155222.3973046503,43484231.0,2853.6413289927004,687183.0
139,19_14_8_5_3_2,639032.1675000001,154332.10389514733,45108153.0,1987.5551562649198,360394.0
140,19_14_7_6_3_2,633525.1875,154131.22011789226,44719425.0,2184.2741096237733,563107.0
141,1_14_8_5_3_2,446789.0075,153828.67674342872,48740619.0,1719.6231320161605,1001844.0
142,1_14_8_6_3_2,414984.3933333333,154359.69645519654,43939524.0,1448.6602134564891,873167.0
143,1_14_11_4_3_2,426912.9763888889,157263.31003614442,43911049.0,2534.1185026707535,853214.0
144,1_14_12_4_3_2,442223.75,153953.73323109277,44222375.0,1201.4952750492084,437922.0
145,1_14_8_4_1_2,382054.61666666664,155744.95346960673,45846554.0,2314.739887280448,773791.0
146,1_14_8_4_3_1,403759.28472222225,156882.03731549246,46888175.0,2419.584648652235,732969.0
147,1_1_8_4_3_2,244112.80222222224,158931.31169107102,46252952.0,2572.326029472839,947669.0
148,1_14_8_2_3_2,365948.5916666667,278851.3030898314,43913831.0,18514.455298280518,586445.0
149,1_14_8_5_2_2,409169.21777777775,153221.6773325035,46031537.0,1113.8652311227925,1223291.0
150,1_14_8_5_3_1,414856.2577777778,153375.43948671626,46671329.0,886.0254211061692,813882.0
151,1_13_8_5_3_2,412479.6355555556,153239.88558170001,46403959.0,2135.9445712378656,753310.0
152,1_14_10_4_1_2,416088.7555555556,156698.2534129615,46809985.0,1804.6072917044803,1288231.0
153,1_14_9_4_3_1,410231.8044444444,157021.93505905708,46151078.0,2023.3639959546854,697019.0
154,1_11_11_4_3_2,411741.2622222222,156022.25158107915,46320892.0,2553.202715483523,762849.0
155,1_14_9_3_3_2,399227.3688888889,167927.33791911078,44913079.0,1463.041631913511,557741.0
156,1_13_8_4_3_2,397793.0333333333,156408.26862952756,46195320.0,1136.195527606469,843196.0
157,1_14_9_4_3_2,433328.13333333336,155550.39994334747,47272160.0,1584.7311078311468,1511485.0
158,1_1_7_4_3_2,231691.98,161365.65779011775,46338396.0,1598.6577497348771,596705.0
159,1_1_6_5_3_2,235837.75,162034.5323559831,47167550.0,4060.9051207307202,1024400.0
160,1_1_6_6_3_2,239851.5613888889,162876.33324202808,45445559.0,1233.0206001159386,1347017.0
161,1_1_6_4_1_2,186451.6875,163505.58354381562,44748405.0,2255.187491018296,945517.0
162,1_1_6_4_3_1,204853.4488888889,165420.57760371652,46092026.0,2676.075149739423,644302.0
163,1_1_6_2_3_2,193753.85833333334,290350.85884403245,46500926.0,18433.533476227312,1201550.0
164,1_1_7_4_2_2,216850.14416666667,161355.18414390914,45921207.0,2567.4306407976255,465141.0
165,1_1_7_4_3_1,226914.47,161606.0608033948,48052476.0,1338.2588445348665,974469.0
166,1_1_7_3_3_2,218116.29472222223,173258.78136580402,46189333.0,3651.2420296904456,749045.0
167,1_1_6_5_2_2,206980.38333333333,160942.60636085956,43831140.0,1881.2845345042588,900352.0
168,1_1_6_5_3_1,208756.11833333335,162756.85064487281,44207178.0,2723.327740951063,550298.0
169,1_1_6_4_2_2,196392.7511111111,162975.84205717183,44188369.0,2618.666687153658,563579.0
170,1_14_10_4_3_1,406842.3883333333,156952.40116387987,44382806.0,1643.2472411421186,483722.0
171,1_14_7_5_3_1,395982.8830555556,153828.6652903204,45985109.0,2476.5992614243587,648653.0
172,1_14_7_6_3_1,405044.3911111111,153876.96131741762,45567494.0,1569.8811987886438,439100.0
173,1_14_7_4_1_1,350104.68888888886,159408.38351262378,45013460.0,2157.559419713187,782396.0
174,1_14_7_2_3_1,362075.17888888885,303029.5235937605,46552523.0,17863.10606063303,648857.0
175,1_14_5_4_3_1,343069.5333333334,169131.70311897277,44108940.0,3391.9895065409364,1167761.0
176,1_14_4_4_3_1,347632.38,229790.71026864529,46350984.0,11664.437990137725,637750.0
177,1_14_9_4_1_1,378982.2833333333,156184.00534817998,45477874.0,1794.4504321815039,759592.0
178,1_12_9_4_3_1,389455.35,155167.21894900655,46734642.0,1571.3842090374674,1390925.0
179,1_14_8_3_3_1,378608.74166666664,167947.98323118035,45433049.0,2514.1768681079557,709804.0
180,1_14_7_5_2_1,361536.925,156490.43661033805,43384431.0,1635.8272893724497,680362.0
181,1_13_7_5_3_1,369150.25,153834.59102666966,44298030.0,2021.5292204674042,695603.0
182,1_14_6_5_3_1,380610.89166666666,159418.77465307395,45673307.0,3118.396008790005,627645.0
183,1_13_7_4_3_1,350675.1694444444,157477.6805331359,43532090.0,1892.9108860160632,950090.0
184,1_1_5_4_1_1,169438.5297222222,175523.40263664722,46921439.0,3680.5106790084974,632168.0
185,1_1_4_4_1_2,170272.0175,228837.23454753924,47152251.0,10559.206227429386,653670.0
186,1_1_5_5_1_2,190892.17083333334,173531.53123405934,45814121.0,3097.561088182614,1088293.0
187,1_1_7_3_1_2,189830.975,175140.75018002256,45559434.0,4173.941441447736,929533.0
188,1_1_8_3_1_2,205714.7422222222,173022.96733916044,46285817.0,3129.814503999398,452488.0
189,1_1_6_3_1_1,171042.46250000002,173471.85950411542,47365605.0,3566.4880996389256,1055093.0
190,1_1_6_2_1_2,162224.1652777778,314164.05887996167,44923615.0,32656.29922304506,601131.0
191,1_1_7_3_1_1,174260.86611111113,171982.7080469788,44809937.0,3080.0387268181075,816306.0
192,1_1_5_2_1_1,140926.83000000002,296746.3361832776,46121508.0,28735.36778279557,477099.0
193,1_1_4_3_1_1,137412.36055555556,262112.42731825623,44971318.0,17020.67082377372,822761.0
194,1_1_4_2_1_2,143467.7963888889,365034.89187218697,46953097.0,27603.393809242756,553030.0
195,1_1_3_3_1_2,145388.65,1461996.4371396645,47581740.0,725110.3535793131,425436.0
196,19_14_13_5_1_2,710729.955,153225.03704634713,47381997.0,1780.0044618096144,834773.0
197,19_14_14_5_1_2,689005.6097222223,154524.23879576588,45098549.0,986.1363329752348,820190.0
198,19_14_9_7_1_2,659141.0222222223,153507.0936548349,45632840.0,1829.4227386094863,1065356.0
199,19_14_9_8_1_2,663685.8897222222,152841.69234241438,45080551.0,1635.2795338300057,863759.0
200,1_14_9_5_1_2,404658.2133333333,153706.87050384792,45524049.0,1473.0837202894036,430790.0
201,19_1_9_5_1_2,486579.19916666666,157175.11575100818,47342841.0,1545.893702098052,669292.0
202,19_14_9_5_1_1,605531.1111111111,153171.98698681005,44488000.0,2202.164322912693,850191.0
203,19_14_9_3_1_2,606338.3333333334,169139.7688665277,45475375.0,2677.8219293861475,1114724.0
204,19_14_9_2_1_2,575139.0522222222,308256.723498661,44053204.0,24407.57745680079,623349.0
205,19_14_5_5_1_2,596226.8022222222,169037.8302248939,46661228.0,3255.15817139516,659179.0
206,19_14_4_5_1_2,567969.9875,235873.1301119148,45437599.0,11028.47824221119,537414.0
207,15_14_13_5_1_2,656162.3472222221,153038.69139352368,47243689.0,1928.2417666943802,1312581.0
208,19_10_13_5_1_2,636444.2638888889,154819.27443076484,45823987.0,2015.49303947718,390683.0
209,19_14_10_5_1_1,644030.7777777779,154741.32350793967,46370216.0,2206.8296691094874,814042.0
210,19_14_11_3_1_2,625794.625,166085.76910302608,45057213.0,1813.2332315657986,867136.0
211,17_14_9_7_1_2,626208.8611111111,154407.95750239404,45087038.0,2172.254374741722,699587.0
212,19_12_9_7_1_2,604568.9583333334,152770.3125720048,43528965.0,1747.407091383473,863115.0
213,19_14_9_6_1_1,619012.6388888889,152308.89604088783,44568910.0,1844.6085491571284,969188.0
214,19_14_7_7_1_2,619806.4861111111,153889.97763852723,44626067.0,2206.5088213795098,810836.0
215,18_14_9_5_1_2,612495.3041666667,153904.27302990595,44999655.0,1036.0107913460524,1121757.0
216,19_13_9_5_1_2,590936.6244444444,154597.3582897269,43415752.0,1650.12202645652,640714.0
217,19_14_8_5_1_2,622094.2136111112,154396.36916135994,45704881.0,2001.8280079318793,1015074.0
218,19_14_10_5_1_2,628626.8783333334,153492.79532417536,44373662.0,1651.8795080995478,1026734.0
219,19_14_9_6_1_2,661591.2241666667,153922.92303926358,46700557.0,2910.337749272352,752286.0
220,1_1_8_5_3_2,259834.6666666667,157532.29546940708,46770240.0,1979.6763625194144,724842.0
221,1_1_8_6_3_2,257699.46416666667,157045.2701461018,44177051.0,1204.0757967381505,560058.0
222,1_1_11_4_3_2,268840.2811111111,158898.0957912833,43992046.0,2624.403599038138,794553.0
223,1_1_12_4_3_2,285904.66250000003,160399.60366857066,44750295.0,1486.072781284165,899248.0
224,1_1_8_4_1_2,214295.9413888889,160753.012812164,45380317.0,1765.8278143453645,568856.0
225,1_1_8_4_3_1,217449.98,161585.97415267737,43489996.0,1836.7629047657829,918798.0
226,1_1_8_3_3_2,232544.61000000002,170689.0415038724,46508922.0,1961.524401992967,478062.0
227,1_1_8_2_3_2,213702.41944444444,313733.8996543687,45254630.0,48634.65756293858,460597.0
228,1_1_8_5_2_2,242031.42611111113,157213.11091999817,45858586.0,1783.7308194003126,1079020.0
229,1_1_8_5_3_1,240208.74555555556,158759.67876322047,45513236.0,1749.437662227312,728461.0
230,1_1_7_5_3_2,242089.55027777777,158912.59307253695,45869599.0,2006.8326174979156,1006780.0
231,1_1_10_4_1_2,239034.35555555555,159380.8839918766,45290720.0,1624.7978179181227,442918.0
232,1_1_9_4_3_1,243377.4388888889,160356.71582203626,46113620.0,1513.8285496784956,966514.0
233,1_1_9_3_3_2,247660.79361111112,171552.25330029693,46925203.0,4651.046556747577,1410124.0
234,1_1_9_4_3_2,248347.57222222222,159601.8663410166,44702563.0,1629.588807059452,1255267.0
235,1_14_11_5_2_2,424329.74305555556,153952.19143856748,43645345.0,2445.778054505674,1158408.0
236,1_14_12_5_2_2,459489.57,153326.8950462597,45948957.0,2304.9592487234913,730975.0
237,1_14_8_7_2_2,399902.305,152453.13608856106,42342597.0,1835.2300158564176,945229.0
238,1_14_8_8_2_2,449363.4638888889,152862.18260931683,46220242.0,1099.467250882939,781640.0
239,1_14_8_5_1_2,394048.4141666667,154025.51096665542,45760461.0,1570.589701827208,456275.0
240,1_14_8_5_2_1,396580.8386111111,153304.81702537092,46054549.0,840.9451335438062,986732.0
241,1_14_8_3_2_2,383468.975,166194.09174604813,46016277.0,2715.713653568091,1380355.0
242,1_14_8_2_2_2,375846.4766666667,298092.0997965436,46656804.0,23088.423350989993,862987.0
243,1_14_5_5_2_2,369298.6794444444,167960.0581043342,45843974.0,4926.039212702104,438624.0
244,1_14_4_5_2_2,352405.51111111115,213429.85834252596,45309280.0,15885.452098085894,536906.0
245,1_14_9_5_2_1,418458.28444444446,153349.82693942578,47076557.0,1687.1844319235533,577353.0
246,1_11_11_5_2_2,402694.48,153695.23460209195,45303129.0,1671.4687294092146,611545.0
247,1_14_10_3_2_2,392450.1688888889,168026.09204493172,44150644.0,3366.446136429644,821601.0
248,1_14_8_6_1_2,395601.9555555555,153622.8659882048,44505220.0,549.9423545386235,603410.0
249,1_14_8_6_2_1,404787.6088888889,153707.99527805616,45538606.0,1420.7102751814527,595387.0
250,1_12_8_7_2_2,395474.3911111111,154022.7979420673,44490869.0,1294.0550946938165,311034.0
251,1_14_6_7_2_2,390345.47555555555,157055.23100827012,43913866.0,2779.758571213082,735148.0
252,1_13_8_5_2_2,381508.9141666667,153986.10287498252,44304261.0,1732.0391460662067,495516.0
253,1_14_7_5_2_2,396598.06944444444,155240.93996975868,46056550.0,3236.2057068756258,776587.0
254,1_14_9_5_2_2,425899.4666666667,153498.45433151722,46461760.0,1701.625503694202,479668.0
255,1_14_8_6_2_2,437872.9116666667,152924.92672271872,47767954.0,1458.6983670527115,1473540.0
256,1_1_7_4_1_2,201698.68,160685.21174545828,45382203.0,2662.219412460021,829571.0
257,1_1_6_4_1_1,182011.0638888889,165441.64196720885,46802845.0,2413.578814056411,684184.0
258,1_1_7_4_1_1,185462.4,160064.21118524234,44510976.0,1841.5449795233435,525823.0
259,1_1_6_5_1_2,202702.48888888888,161749.08323194965,45608060.0,3292.9929874884256,878072.0
260,1_14_10_5_2_1,424712.18166666664,153937.7398034509,46332238.0,1357.2924343212508,1044561.0
261,1_14_7_5_1_1,364251.10055555555,154506.4152040855,45217378.0,1969.817571958236,249053.0
262,1_1_7_5_2_1,221836.77777777778,159304.04866105286,46977200.0,1473.9786589365103,806686.0
263,1_14_7_3_2_1,360132.5933333333,171158.36159908597,46302762.0,3262.2211527914915,797333.0
264,1_14_7_2_2_1,356558.505,283947.6301452384,47541134.0,33583.031917976245,663474.0
265,1_14_5_5_2_1,359739.78444444446,170592.8899005723,46252258.0,5255.1247031642415,963992.0
266,1_14_4_5_2_1,346199.265,236358.32234541432,46159902.0,22912.98941147502,700838.0
267,1_14_8_5_1_1,380691.2833333333,155082.49134080124,45682954.0,1704.487333147059,343130.0
268,1_12_9_5_2_1,376587.56666666665,154363.23579387396,45190508.0,2959.764876963949,648703.0
269,1_14_9_3_2_1,370524.0333333333,168100.29711709055,44462884.0,4589.939777127729,999326.0
270,1_13_7_5_2_1,362449.02444444445,153584.05498220507,44993672.0,1542.363112539926,652338.0
271,1_14_6_5_2_1,366644.43833333335,159700.91236362077,45514482.0,1995.9943434322777,953421.0
272,1_14_7_4_2_1,380794.82722222223,155609.09151147032,47271082.0,876.8031091252924,1225128.0
273,1_14_7_6_2_1,396741.9352777778,153418.9762505493,46073257.0,1472.4063538258779,911448.0
274,1_1_4_4_1_1,148027.87333333332,229826.77443599558,44408362.0,17759.25491905198,1043893.0
275,1_1_5_5_1_1,181176.3761111111,174919.8889546504,46588211.0,4975.88056036568,1022415.0
276,1_1_8_3_1_1,187458.70416666666,169660.9234597047,44990089.0,3594.655411299871,846223.0
277,1_1_6_2_1_1,151067.15000000002,298985.231605594,45320145.0,17164.361403422197,913033.0
278,1_1_7_2_1_1,169190.39944444445,290025.5725982774,46852726.0,37986.91693100994,828473.0
279,1_1_4_2_1_1,125041.71944444445,410705.2785586543,45015019.0,71538.38740594278,784727.0
280,1_1_3_3_1_1,130716.75277777779,1789974.8890928351,47058031.0,500974.2232550825,923469.0
