Total Solutions Generated,1187
Total Iterations,102

# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
51,20_13_11_4_3_1_2,1365024.2100000002,199940.8464146523,91001614.0,3032.2035517471377,1982959.0
52,20_4_19_4_3_2_2,1386854.85,201932.11924923377,92456990.0,6058.763550045289,2426109.0
53,20_13_12_4_1_2_2,1279456.35,197725.2771792698,85297090.0,3896.855253108195,2693219.0
54,20_13_13_1_3_2_2,1227456.48,235917.7518307612,81830432.0,9142.442615051288,2514602.0
55,20_13_11_4_3_2_1,1259928.6900000002,211205.87947889068,83995246.0,5985.701573398779,1832010.0
56,19_13_10_4_3_2_2,1309308.5550000002,197417.0431322683,88934166.0,5496.747306736157,1704219.0
57,20_12_10_4_3_2_2,1120829.5575,200033.88027636486,76131819.0,5172.5589519075875,2157406.0
58,20_13_9_4_3_2_2,1240322.1208333333,203523.77997551745,84248295.0,4693.708198021544,2420164.0
59,20_13_10_5_3_2_2,1367788.338888889,202273.46209882433,89527964.0,3750.8753735442588,1219848.0
60,20_14_10_4_3_2_2,1341480.0972222222,196211.06221522245,87805970.0,3974.0266817127704,2402619.0
61,1_13_10_4_3_2_3,782841.4,196509.68981976033,78284140.0,5034.126579725096,2427133.0
62,1_13_10_4_3_2_4,882838.4897222222,195476.98604273147,85897799.0,4094.187871634291,2243697.0
63,1_13_10_7_3_2_2,947833.145,195721.92737477735,89794719.0,6610.567335331667,1902232.0
64,1_13_10_8_3_2_2,988677.7441666668,203455.70249118283,91262561.0,6837.310897084157,2334473.0
65,1_25_10_4_3_2_2,1101210.1175000002,200824.3453507935,84348009.0,6340.116226014681,2420656.0
66,1_26_10_4_3_2_2,1168273.7866666669,199360.11102294142,87620534.0,5272.0516215979005,1829598.0
67,1_13_10_4_5_2_2,943989.4791666667,199107.53306537194,91847625.0,7884.481241260888,2222238.0
68,1_13_10_4_6_2_2,798029.9144444445,197192.11440596104,75602834.0,3137.82103427322,2929880.0
69,1_13_10_4_3_3_2,884802.87,200410.73016449236,88480287.0,3638.484629092214,2940211.0
70,1_13_10_4_3_4_2,876615.9530555556,196646.70009730814,85292363.0,6190.973037446645,1900815.0
71,1_13_1_4_3_2_2,630269.2644444444,203555.32531571997,87268052.0,5631.940023753879,1041707.0
72,1_13_10_4_3_1_2,835829.65,197866.71810292028,88499610.0,5238.4491707524285,2571624.0
73,1_13_10_4_1_2_2,811812.5308333334,200989.99636344693,88561367.0,3719.39378736887,1721021.0
74,1_1_10_4_3_2_2,553800.4911111111,231063.4993301903,86681816.0,6148.935656008718,1462663.0
75,1_13_10_1_3_2_2,731918.7555555556,241442.53278738022,82340860.0,6162.397638791706,2235338.0
76,1_13_10_4_3_2_1,783559.4383333334,207973.73589382344,82965117.0,4813.693681892066,1638251.0
77,1_13_9_4_3_2_3,829113.3958333334,199035.42491584257,85280235.0,5214.295162226073,4224174.0
78,1_13_10_4_3_1_3,831810.2527777778,198798.40081106272,85557626.0,6238.990010528127,2958548.0
79,1_13_10_4_2_2_3,877881.7444444444,199679.12548841044,90296408.0,7445.443537009822,3305884.0
80,1_12_10_4_3_2_3,796553.6833333333,196494.12766776432,81931236.0,2701.8038762760116,3105168.0
81,1_13_10_3_3_2_3,899735.3944444444,199043.72583069108,92544212.0,4933.3521678885445,4070084.0
82,1_13_7_7_3_2_2,846066.9486111111,196590.63680425426,87024029.0,4138.063921132532,1895268.0
83,1_13_10_5_3_1_2,811460.9416666667,197310.70890554428,83464554.0,3111.875518873392,1205409.0
84,1_13_10_6_1_2_2,823282.3277777778,201451.04326866975,84680468.0,5635.009596300981,954362.0
85,1_10_10_7_3_2_2,894873.7000000001,198364.29840104276,92044152.0,5435.7019384674495,3457332.0
86,1_13_10_5_3_2_1,882928.588888889,204756.3206163506,90815512.0,4430.079361341632,1910758.0
87,1_22_1_4_3_2_2,876394.7013888889,203021.15078657412,90143455.0,6092.809197429335,1039771.0
88,1_14_10_4_3_1_2,883861.2611111111,202933.04260517683,90911444.0,6073.020967914839,2230120.0
89,1_15_10_4_1_2_2,854497.651388889,201006.03955606028,87891187.0,3358.893158009276,4042234.0
90,1_16_10_1_3_2_2,830151.0388888889,240332.76442644378,85386964.0,5384.09387911536,1467832.0
91,1_14_10_4_3_2_1,900564.1069444445,202199.68696151083,92629451.0,5629.141468836606,3376657.0
92,1_13_8_4_5_2_2,840241.1888888889,196682.8350921969,86424808.0,5873.333428633428,2080705.0
93,1_13_10_4_4_1_2,790582.5569444444,195163.40166607292,81317063.0,6085.686725836655,3024767.0
94,1_11_10_4_5_2_2,790515.3958333334,199339.28162073786,81310155.0,7670.583780166868,2269209.0
95,1_13_10_2_5_2_2,807514.3319444444,200667.7708895263,83058617.0,4387.315511564753,2583945.0
96,1_13_10_4_4_2_1,835009.8652777778,203051.04210107934,85886729.0,3471.44216338158,2434955.0
97,1_13_9_4_3_3_2,830108.4361111111,202974.5264043305,85382582.0,2401.0928792654595,2315649.0
98,1_13_10_4_2_3_2,888871.3652777778,199468.23117601438,91426769.0,1743.6762245082937,2930458.0
99,1_12_10_4_3_3_2,869653.1666666666,196916.6591560147,89450040.0,6334.858716739749,2598808.0
100,1_13_10_3_3_3_2,894011.6208333333,198040.0371286288,91955481.0,2810.4687484203605,2322646.0
101,1_13_10_4_3_3_1,875536.8416666667,206388.37292902774,90055218.0,3642.4159253896214,2088842.0
102,1_12_10_4_3_2_2,799731.5005555556,197731.9733301427,84677453.0,3630.11024551047,3207789.0
103,1_13_9_4_3_2_2,812188.3261111111,196257.89923697038,85996411.0,4004.746017847501,1958844.0
104,1_13_10_5_3_2_2,877057.3200000001,195071.4415883086,87705732.0,4390.657846035087,2080239.0
105,1_14_10_4_3_2_2,897763.3,193387.32109623475,89776330.0,4650.0568320603925,1813814.0
106,1_13_10_7_3_2_3,951222.0141666667,193164.2470427578,87805109.0,4485.950260037527,1399483.0
107,1_13_10_8_3_2_3,923603.5222222223,198035.29528310517,83124317.0,4517.214489248436,1897183.0
108,1_13_10_4_3_2_5,881124.2716666667,193145.3902054236,83474931.0,3968.1225576361758,2420500.0
109,1_13_10_4_3_2_6,867673.2783333333,197099.62435068737,80092918.0,5496.9038629393035,2939910.0
110,1_13_10_4_5_2_3,939627.6572222223,195883.18014333595,89017357.0,3295.142062242696,1131728.0
111,1_13_10_4_6_2_3,982942.6858333334,196677.86104427857,90733171.0,6137.70664508082,3468244.0
112,1_25_10_4_3_2_3,1156621.9066666667,201091.36304783475,86746643.0,4448.580480820499,1384483.0
113,1_26_10_4_3_2_3,1153865.0258333334,199169.3125288365,84773757.0,4087.283375322615,2591329.0
114,1_13_19_4_3_2_3,1171933.6375,197969.738746057,93754691.0,4099.147347467573,2854640.0
115,1_13_20_4_3_2_3,1138232.0755555555,197453.7930341417,89079032.0,4888.946749883995,3710425.0
116,1_13_10_4_3_3_3,891730.4325,197974.19485044654,86762961.0,4354.066099335498,1905376.0
117,1_13_10_4_3_4_3,822828.7355555556,205118.11420486623,77952196.0,5344.313501496334,1735596.0
118,1_13_1_4_3_2_3,635826.255,204152.4893578551,84776834.0,6995.950134813145,3303606.0
119,1_1_10_4_3_2_3,548461.4,229662.23171951337,82269210.0,7234.517561321263,2516329.0
120,1_13_10_4_1_2_3,825051.5744444445,196612.83502097172,87358402.0,3244.724455660471,1028846.0
121,1_13_10_1_3_2_3,747719.9858333333,239057.27058686689,81569453.0,9332.299796541804,2427933.0
122,1_13_10_5_3_1_3,846044.11,199831.56692589412,84604411.0,3820.8155371765897,2683721.0
123,1_13_7_7_3_2_3,882227.3200000001,198673.46421913148,88222732.0,3929.1134370019427,1825694.0
124,1_10_10_7_3_2_3,847709.99,198356.34251608676,84770999.0,3140.375985052815,3209702.0
125,1_13_10_6_1_2_3,848672.8200000001,200382.25216909236,84867282.0,3677.231047739566,2335281.0
126,1_13_10_6_3_2_1,803693.66,206707.43146439074,80369366.0,5733.300879825256,1913646.0
127,1_13_10_4_3_1_4,913260.52,196737.73521753572,91326052.0,4297.291915472189,3098217.0
128,1_13_8_4_3_2_5,858950.22,202503.7566944131,85895022.0,2134.833483486611,2074859.0
129,1_11_10_4_3_2_5,842401.05,192784.6271870609,84240105.0,6693.407737421978,1813480.0
130,1_13_10_4_1_2_5,928144.67,203954.1198100567,92814467.0,1812.128627068334,1636560.0
131,1_13_10_2_3_2_5,918533.3300000001,205610.37621688668,91853333.0,5659.891232962604,1305044.0
132,1_13_10_4_4_1_3,853719.75,200930.57993666778,85371975.0,3688.3128264409897,3192013.0
133,1_13_8_4_5_2_3,873762.12,196716.43010672223,87376212.0,4083.253079691378,1532334.0
134,1_11_10_4_5_2_3,912562.66,197493.6918891005,91256266.0,7376.975484023977,2586890.0
135,1_13_10_4_5_2_1,853811.65,201574.55783404046,85381165.0,6137.480521982361,1134238.0
136,1_13_10_2_5_2_3,857967.0700000001,199875.46370934442,85796707.0,3256.204928743624,2075794.0
137,1_14_10_4_3_1_3,873560.48,198583.500682947,87356048.0,4611.3488821211795,963790.0
138,1_22_1_4_3_2_3,915041.74,204567.21256056786,91504174.0,5730.758595317486,1461609.0
139,1_15_10_4_1_2_3,871004.87,196733.99290437656,87100487.0,6358.90397289017,2579384.0
140,1_15_10_4_3_2_1,890859.4,207053.4668981717,89085940.0,10512.901458619715,2144949.0
141,1_16_10_1_3_2_3,884090.66,232678.953916049,88409066.0,8865.706220779422,2242010.0
142,1_13_11_4_3_1_3,839918.52,198452.22896905075,83991852.0,5716.998363303253,1472401.0
143,1_4_19_4_3_2_3,876240.0700000001,194863.42604784446,87624007.0,4861.154179610341,1456835.0
144,1_13_12_4_1_2_3,841819.7000000001,200933.46159528775,84181970.0,6187.225024988875,1209412.0
145,1_13_12_4_3_2_1,835747.25,201916.87232520798,83574725.0,4662.699185629346,1814803.0
146,1_13_13_1_3_2_3,884126.6900000001,236131.8863168023,88412669.0,9632.63134596261,2438183.0
147,1_13_9_4_3_3_3,836479.93,196376.89934749083,83647993.0,5287.211628549325,3473934.0
148,1_12_10_4_3_3_3,921307.26,200603.17479872963,92130726.0,2601.432147367217,2000938.0
149,1_13_10_4_2_3_3,925413.92,201498.68278228672,92541392.0,6466.877782837255,2045861.0
150,1_13_10_3_3_3_3,912510.0800000001,196826.69034246056,91251008.0,7153.344140818779,2427891.0
151,1_13_10_5_3_2_3,897845.843888889,199869.5348754835,87357974.0,1755.157358509401,2503249.0
152,1_14_10_4_3_2_3,939601.2277777778,200476.0109629527,91420660.0,4868.713370932237,1376843.0
153,1_13_2_4_3_2_2,680509.7250000001,197034.44538423582,90734630.0,4767.50680656347,1911980.0
154,1_13_1_4_3_2_4,669495.0266666667,204810.15535887284,86077932.0,6633.798927035765,3109584.0
155,1_13_1_7_3_2_2,730319.6391666667,203471.6343020903,90660369.0,2385.7663746608305,2347603.0
156,1_13_1_8_3_2_2,697749.6583333333,203977.77428545474,83729959.0,8111.410499365971,3543404.0
157,1_13_1_4_3_1_2,591779.4861111111,206246.9479608384,85216246.0,2919.303240985435,3884302.0
158,1_13_1_4_1_2_2,622755.7666666667,201195.8363032133,93413365.0,5369.2873731032305,1896626.0
159,1_1_1_4_3_2_2,341410.6616666667,228032.41983309702,87791313.0,5005.967528330628,1824644.0
160,1_13_1_1_3_2_2,584135.2422222223,245749.79924689163,91429864.0,4218.544856899418,1624043.0
161,1_13_1_4_3_2_1,601246.7152777779,213412.43938594687,86579527.0,4933.384801138949,1730143.0
162,1_13_1_4_3_1_3,633420.2622222223,200496.74043941975,87704344.0,6128.683861138154,2085755.0
163,1_13_1_4_2_2_3,602315.248888889,204170.98528979562,83397496.0,5015.892511958198,2935156.0
164,1_12_1_4_3_2_3,569273.0838888889,200777.9401221015,78822427.0,4616.116696237208,3023730.0
165,1_13_1_3_3_2_3,659628.7822222223,203589.1991721808,91333216.0,7624.443247895688,2868761.0
166,1_13_1_5_3_1_2,664721.0700000001,204794.9980087419,92038302.0,4183.380352966138,2852009.0
167,1_13_1_6_1_2_2,670305.5883333334,201798.02688881397,92811543.0,7439.08527344052,1912549.0
168,1_10_1_7_3_2_2,664579.593888889,199578.08821979264,92018713.0,5670.689440615824,3115809.0
169,1_13_1_5_3_2_1,625328.108888889,207151.5287571413,86583892.0,7544.6412188395625,3540930.0
170,1_12_1_4_3_2_2,571823.7708333334,205538.67762989824,82342623.0,7246.106350956397,2572244.0
171,1_13_1_3_3_2_2,580254.1111111111,200414.602868951,83556592.0,7490.553800503985,1194904.0
172,1_13_1_5_3_2_2,654556.92,206988.47659381042,87274256.0,4355.796043834678,2346797.0
173,1_14_1_4_3_2_2,646218.9,204790.1481642073,86162520.0,2569.5178136413742,3010685.0
174,1_13_10_4_4_1_4,869423.0811111111,201500.00645907488,84592516.0,3845.945663092338,1383831.0
175,1_13_10_7_4_1_2,944217.0544444445,196813.94174158748,89452142.0,3759.924568180606,1724157.0
176,1_13_10_8_4_1_2,896702.0183333333,200307.90208724368,82772494.0,4558.468332282413,2344196.0
177,1_13_10_4_4_2_2,871107.06,195080.66338282195,87110706.0,5471.886774278566,2347025.0
178,1_25_10_4_4_1_2,1176734.861388889,194350.51341059426,90132883.0,4161.911863304471,1478241.0
179,1_26_10_4_4_1_2,1160067.1733333333,201125.859743322,87005038.0,6772.1954804853885,3348439.0
180,1_13_19_4_4_1_2,1096289.81,202549.56305467128,89696439.0,4496.986078187765,1380753.0
181,1_13_20_4_4_1_2,1050119.225,201687.6130502549,84009538.0,3929.0086798325356,2089055.0
182,1_13_10_4_7_1_2,907709.2827777778,199462.79227909955,85993511.0,6996.810240719526,1747222.0
183,1_13_10_4_8_1_2,929518.3408333333,197470.7452640993,85801693.0,3912.697682316095,1985073.0
184,1_13_10_4_1_1_2,748128.6933333334,202040.20246723565,84164478.0,5018.080748744018,2420178.0
185,1_13_1_4_4_1_2,643413.5788888889,201679.84764655028,89088034.0,6008.06567858308,2247013.0
186,1_1_10_4_4_1_2,584156.7983333333,229719.44489812158,91433238.0,5739.461213740869,2566740.0
187,1_13_10_1_4_1_2,768934.2488888889,238820.2326235936,86505103.0,8293.199566536816,1208401.0
188,1_13_10_4_4_1_1,807876.0588888889,213345.94488875475,85539818.0,5057.837176611618,1273603.0
189,1_13_9_4_4_1_3,852006.3125,196882.82859941482,87634935.0,6806.034098150965,1129573.0
190,1_12_10_4_4_1_3,847754.0555555556,198766.16822353884,87197560.0,3613.798486333777,1148231.0
191,1_13_10_3_4_1_3,841898.1472222222,198376.36002559445,86595238.0,3483.5994128227176,1822082.0
192,1_13_10_7_1_1_2,829094.0875,199985.66506024793,85278249.0,5246.047741664981,2675174.0
193,1_13_7_7_4_1_2,858724.0277777778,199514.7559753223,88325900.0,4556.183398302237,1883773.0
194,1_10_10_7_4_1_2,837758.7166666667,193477.05168595444,86169468.0,6187.602627650602,1579490.0
195,1_13_10_5_4_1_1,796532.7902777778,209777.85637335604,81929087.0,6796.094115806918,3282264.0
196,1_16_10_4_1_1_2,864533.0847222222,200741.4053527355,88923403.0,7415.465020605421,2257738.0
197,1_22_1_4_4_1_2,836794.8069444444,199115.0572454522,86070323.0,6098.286654481897,1924143.0
198,1_16_10_1_4_1_2,858537.3416666667,234010.9517965243,88306698.0,11529.144926429231,1820458.0
199,1_14_10_4_4_1_1,829091.9583333334,205253.7937752312,85278030.0,3827.4085950921,2498268.0
200,1_13_13_4_1_1_2,877010.9736111112,196767.01870330723,90206843.0,4292.159712234861,3199680.0
201,1_4_19_4_4_1_2,884651.9597222222,198116.9056033529,90992773.0,4150.793623541918,2078752.0
202,1_13_13_1_4_1_2,881372.7222222222,243398.7957773603,90655480.0,7794.294296660868,2570765.0
203,1_13_11_4_4_1_1,777998.3263888889,205400.59806257594,80022685.0,7006.259661131335,2333426.0
204,1_13_7_4_7_1_2,865352.5125000001,199382.75593579985,89007687.0,5106.929156046332,1371570.0
205,1_10_10_4_7_1_2,836028.2194444444,201261.9927602872,85991474.0,5962.843100190163,2503391.0
206,1_13_10_1_7_1_2,852777.6055555556,242686.71283061896,87714268.0,12256.688858092908,2491382.0
207,1_13_10_4_5_1_1,825751.1305555556,202033.18966930042,84934402.0,6932.406623597577,1638276.0
208,1_12_10_4_4_1_2,857678.0783333334,200404.1636898691,90812973.0,3451.4300706395297,3543371.0
209,1_13_9_4_4_1_2,821859.05,194310.5612706544,87020370.0,5045.495707017282,1296041.0
210,1_13_10_5_4_1_2,895184.13,204532.96347469243,89518413.0,6835.881653863296,1822397.0
211,1_14_10_4_4_1_2,859699.04,196949.52374086552,85969904.0,7804.150826888072,3281415.0
212,1_11_10_7_3_2_5,929540.2241666667,199303.8888879568,85803713.0,4333.5368036851,2338186.0
213,1_11_10_8_3_2_5,889064.8666666667,200543.34098151163,80015838.0,5710.532604820066,1286258.0
214,1_11_10_4_3_2_9,1000632.2333333334,200221.4547746602,90056901.0,2611.120629244717,1469379.0
215,1_11_10_4_3_2_10,1046240.2322222223,197921.9467923095,91864996.0,2146.654527068138,1211156.0
216,1_21_10_4_3_2_5,1192479.0833333335,198347.32839765635,93324450.0,6179.596343461395,1813105.0
217,1_22_10_4_3_2_5,1131484.0055555557,198129.57285392718,86666860.0,3186.3408690270444,2777015.0
218,1_11_10_4_5_2_5,909296.848888889,199367.0926925321,86143912.0,5405.11363412207,2411730.0
219,1_11_10_4_6_2_5,988683.2258333333,199370.6680029505,91263067.0,6299.419090100186,1739662.0
220,1_11_19_4_3_2_5,1042463.0875,200514.9233977101,83397047.0,2546.6968385124055,2258972.0
221,1_11_20_4_3_2_5,1127390.0416666667,196531.61535048875,88230525.0,4391.488372135587,3548786.0
222,1_11_10_4_3_3_5,879349.8933333333,195535.0573972351,85558368.0,5720.3080323696195,4228738.0
223,1_11_10_4_3_4_5,965854.9933333334,208182.0731971858,91502052.0,3733.9292024521274,2315118.0
224,1_11_10_4_3_1_5,782061.5347222222,197817.20963866363,80440615.0,4974.23030477608,2323995.0
225,1_11_1_4_3_2_5,668937.66,206967.78285969692,89191688.0,5230.361924930476,3022858.0
226,1_11_10_4_1_2_5,817023.1544444445,196482.05559532729,86508334.0,9101.44930787044,2576735.0
227,1_1_10_4_3_2_5,569096.2477777778,231814.17301429878,78797942.0,4840.8856788249395,1722997.0
228,1_11_10_4_3_2_1,759599.7422222223,209454.6882277675,85454971.0,3741.5211843161087,2923165.0
229,1_11_10_1_3_2_5,803290.9133333333,237231.24599238092,87631736.0,4703.13919533079,1890051.0
230,1_11_10_5_3_1_5,884112.24,199183.8360612037,88411224.0,5170.438547942002,1140206.0
231,1_11_7_7_3_2_5,885837.0800000001,196760.2334730118,88583708.0,3669.865950508567,2263104.0
232,1_11_10_6_1_2_5,859826.62,200705.83533864585,85982662.0,4597.201062617736,2503095.0
233,1_8_10_7_3_2_5,891680.8200000001,198469.348136914,89168082.0,4300.574308251031,2257488.0
234,1_11_10_7_3_2_2,939429.54,192739.73917636872,93942954.0,4314.3690668921045,2765992.0
235,1_11_10_4_3_1_6,900338.02,194767.02446113716,90033802.0,6876.2335872728145,1827220.0
236,1_11_6_4_3_2_9,903803.51,201728.2500241375,90380351.0,6038.217358350754,1811142.0
237,1_11_10_4_1_2_7,866601.6900000001,201910.61784401373,86660169.0,5868.260046984069,2767680.0
238,1_7_10_4_3_2_9,909880.3200000001,195761.39732820206,90988032.0,7349.951924967754,1557685.0
239,1_11_10_1_3_2_8,924765.92,245234.85122451003,92476592.0,10207.882449353376,3637815.0
240,1_12_10_4_3_1_5,882201.04,198170.7243338858,88220104.0,7436.145419890672,1195079.0
241,1_20_1_4_3_2_5,837290.15,203418.4226423021,83729015.0,3447.352898941026,3359137.0
242,1_14_10_1_3_2_5,816551.4400000001,237262.75028680454,81655144.0,6203.585091579182,3009269.0
243,1_11_10_4_4_1_5,906536.61,201191.69264390165,90653661.0,5413.272621268785,1972779.0
244,1_11_8_4_5_2_5,861606.5800000001,196404.80994695274,86160658.0,5376.083973035362,1712845.0
245,1_9_10_4_5_2_5,858819.97,198383.95903381176,85881997.0,4689.319810196263,1985765.0
246,1_11_10_2_5_2_5,888365.9500000001,198422.85264755553,88836595.0,4212.906952351652,1392214.0
247,1_11_11_4_3_1_5,883125.2000000001,200880.68952196816,88312520.0,6234.552318845206,1806267.0
248,1_11_12_4_1_2_5,889932.62,201679.58285592642,88993262.0,3789.8968202248507,2174920.0
249,1_2_19_4_3_2_5,901250.3200000001,201277.62673902643,90125032.0,3801.0929693599173,3277374.0
250,1_11_14_4_3_2_1,930685.51,203494.23393732982,93068551.0,5692.158897349174,1119299.0
251,1_11_13_1_3_2_5,908174.15,236758.24032635862,90817415.0,4769.176298455772,2257658.0
252,1_11_9_4_3_3_5,891712.34,198609.43935773373,89171234.0,3930.189335676958,970077.0
253,1_11_10_4_2_3_5,840798.04,198234.1691658939,84079804.0,5066.671123948967,2326208.0
254,1_10_10_4_3_3_5,878707.1900000001,198074.3286091835,87870719.0,5929.527387153037,3192524.0
255,1_11_10_4_3_3_4,840870.42,195801.73761359736,84087042.0,3738.158711114782,1999398.0
256,1_11_10_3_3_3_5,825313.11,196908.23709496844,82531311.0,5530.862427295768,1924231.0
257,1_10_10_4_3_2_5,912514.2833333333,198102.80163159544,93858612.0,3381.5196660184884,2349175.0
258,1_11_9_4_3_2_5,882171.6555555556,197697.96365875244,90737656.0,2699.9909376569267,1649400.0
259,1_11_10_5_3_2_5,904059.3566666667,196947.4714339629,87962532.0,4743.804150665441,3442077.0
260,1_12_10_4_3_2_5,946630.1897222223,199672.4651540223,92104559.0,4542.653101648844,3173640.0
261,1_11_10_4_3_2_6,852522.9713888889,198187.88670212615,82948181.0,3659.75781418712,2412799.0
262,1_13_2_7_3_2_2,745378.85,198159.47685929082,89445462.0,3769.656243777281,2144898.0
263,1_13_2_8_3_2_2,733621.82,198607.7067233493,85194792.0,3848.821107441734,1394230.0
264,1_13_2_4_3_2_3,690897.1922222223,195025.97443402463,88829639.0,4805.072770425177,5022236.0
265,1_13_2_4_3_2_4,733041.208611111,194846.46753649105,90998219.0,3974.3469716258405,1211127.0
266,1_13_3_4_3_2_2,672058.3255555556,194988.3616746534,86407499.0,6953.398175509181,3559176.0
267,1_13_4_4_3_2_2,703187.1505555556,196583.02050812592,87292198.0,2615.503484720306,1100985.0
268,1_25_2_4_3_2_2,938967.9216666667,199846.4427766956,86673962.0,7810.862325389171,3533314.0
